id,final_status,store_address_id,customer_id,courier_id,vertical,is_food,transport,number_of_assignments,total_real_distance,activation_time_local,last_courier_assigned_time,courier_started_order_local,courier_enters_pickup_time_local,pickup_time_local,courier_enters_delivery_point_time_local,termination_time,Count,Total Time,...20,...21,...22,...23,...24,...25
53177008,DeliveredStatus,18300,8937782,8046350,WALL - Partner,TRUE,MOTORBIKE,1,4.442,2019-07-13T17:51:58Z,2019-07-13T18:00:30Z,2019-07-13T18:00:42Z,2019-07-13T17:52:09Z,2019-07-13T18:07:01Z,2019-07-13T18:17:16Z,2019-07-13T18:21:11Z,NA,29,NA,NA,NA,NA,NA,NA
52836452,DeliveredStatus,19434,16262257,14117081,WALL - Partner,TRUE,BICYCLE,3,3.284,2019-07-11T20:07:24Z,2019-07-11T20:09:32Z,2019-07-11T20:14:10Z,2019-07-11T20:27:12Z,2019-07-11T20:27:12Z,2019-07-11T20:34:45Z,2019-07-11T20:42:17Z,NA,34,NA,NA,NA,NA,NA,NA
53225941,DeliveredStatus,30640,2027198,6543753,WALL - Partner,TRUE,CAR,1,8.121,2019-07-13T21:24:21Z,2019-07-13T21:33:05Z,2019-07-13T21:33:28Z,2019-07-13T21:25:09Z,2019-07-13T22:13:18Z,2019-07-13T22:17:45Z,2019-07-13T22:21:30Z,NA,57,NA,NA,NA,NA,NA,NA
53443465,DeliveredStatus,30640,15354489,11951777,WALL - Partner,TRUE,BICYCLE,1,6.424,2019-07-14T21:43:23Z,2019-07-14T21:51:31Z,2019-07-14T21:51:48Z,2019-07-14T21:58:04Z,2019-07-14T22:09:34Z,2019-07-14T22:16:03Z,2019-07-14T22:18:10Z,NA,34,NA,NA,NA,NA,NA,NA
52977875,DeliveredStatus,30640,14407960,6212245,WALL - Partner,TRUE,MOTORBIKE,1,4.73,2019-07-12T17:26:56Z,2019-07-12T17:27:58Z,2019-07-12T17:28:17Z,2019-07-12T17:39:06Z,2019-07-12T17:44:58Z,2019-07-12T17:49:59Z,2019-07-12T17:56:22Z,NA,29,NA,NA,NA,NA,NA,NA
53209630,DeliveredStatus,50845,7004623,19090546,WALL - Partner,TRUE,CAR,1,1.974,2019-07-13T20:31:00Z,2019-07-13T20:34:31Z,2019-07-13T20:34:37Z,2019-07-13T20:37:31Z,2019-07-13T21:03:35Z,2019-07-13T21:08:42Z,2019-07-13T21:11:20Z,NA,40,NA,NA,NA,NA,NA,NA
53325142,DeliveredStatus,30640,5461068,2234219,WALL - Partner,TRUE,MOTORBIKE,1,4.511,2019-07-14T12:38:53Z,2019-07-14T12:39:13Z,2019-07-14T12:39:27Z,2019-07-14T12:45:11Z,2019-07-14T12:51:10Z,2019-07-14T12:57:12Z,2019-07-14T13:01:55Z,NA,23,NA,NA,NA,NA,NA,NA
52625439,DeliveredStatus,30640,20397821,14924108,WALL - Partner,TRUE,BICYCLE,1,4.227,2019-07-10T14:00:02Z,2019-07-10T14:05:57Z,2019-07-10T14:06:11Z,2019-07-10T14:15:53Z,2019-07-10T14:25:50Z,2019-07-10T14:38:55Z,2019-07-10T14:51:05Z,NA,51,NA,NA,NA,NA,NA,NA
52668913,DeliveredStatus,50845,15974767,14117081,WALL - Partner,TRUE,BICYCLE,1,3.065,2019-07-10T19:23:32Z,2019-07-10T19:24:17Z,2019-07-10T19:24:32Z,2019-07-10T19:27:41Z,2019-07-10T19:43:08Z,2019-07-10T19:52:14Z,2019-07-10T19:56:49Z,NA,33,NA,NA,NA,NA,NA,NA
53412886,DeliveredStatus,18300,16076041,6211472,WALL - Partner,TRUE,MOTORBIKE,1,2.107,2019-07-14T20:27:25Z,2019-07-14T20:28:01Z,2019-07-14T20:28:33Z,2019-07-14T20:27:28Z,2019-07-14T20:35:21Z,2019-07-14T20:44:36Z,2019-07-14T20:48:40Z,NA,21,NA,NA,NA,NA,NA,NA
52618787,DeliveredStatus,15727,3908978,18225711,WALL - Partner,TRUE,CAR,1,7.885,2019-07-10T13:06:18Z,2019-07-10T13:06:58Z,2019-07-10T13:07:29Z,2019-07-10T13:20:46Z,2019-07-10T13:32:45Z,2019-07-10T13:40:01Z,2019-07-10T13:44:30Z,NA,38,NA,NA,NA,NA,NA,NA
53018946,DeliveredStatus,18300,2215574,16327386,WALL - Partner,TRUE,MOTORBIKE,1,4.401,2019-07-12T20:38:47Z,2019-07-12T20:39:12Z,2019-07-12T20:39:26Z,2019-07-12T20:38:57Z,2019-07-12T21:03:39Z,2019-07-12T21:16:40Z,2019-07-12T21:18:47Z,NA,40,NA,NA,NA,NA,NA,NA
52480702,DeliveredStatus,18300,12750789,8728852,WALL - Partner,TRUE,MOTORBIKE,1,3.77,2019-07-09T15:12:06Z,2019-07-09T15:13:06Z,2019-07-09T15:13:26Z,2019-07-09T15:17:18Z,2019-07-09T15:20:15Z,2019-07-09T15:25:37Z,2019-07-09T15:26:06Z,NA,14,NA,NA,NA,NA,NA,NA
53472890,DeliveredStatus,15727,13959452,15239021,WALL - Partner,TRUE,MOTORBIKE,1,3.741,2019-07-14T23:34:18Z,2019-07-14T23:35:13Z,2019-07-14T23:35:24Z,2019-07-14T23:37:50Z,2019-07-14T23:47:56Z,2019-07-14T23:50:59Z,2019-07-14T23:54:11Z,NA,19,NA,NA,NA,NA,NA,NA
52999455,DeliveredStatus,18300,18095036,17723174,WALL - Partner,TRUE,BICYCLE,1,3.617,2019-07-12T19:41:01Z,2019-07-12T19:41:12Z,2019-07-12T19:41:42Z,2019-07-12T19:41:11Z,2019-07-12T19:53:56Z,2019-07-12T20:03:48Z,2019-07-12T20:05:07Z,NA,24,NA,NA,NA,NA,NA,NA
52666292,DeliveredStatus,90971,19633499,18225430,WALL - Partner,TRUE,BICYCLE,1,2.229,2019-07-10T19:09:40Z,2019-07-10T19:16:09Z,2019-07-10T19:16:58Z,2019-07-10T19:33:12Z,2019-07-10T19:36:52Z,2019-07-10T19:45:47Z,2019-07-10T19:49:13Z,NA,39,NA,NA,NA,NA,NA,NA
53321352,DeliveredStatus,88851,508023,11951777,WALL - Partner,TRUE,BICYCLE,1,4.661,2019-07-14T11:56:36Z,2019-07-14T12:00:34Z,2019-07-14T12:01:02Z,2019-07-14T12:07:25Z,2019-07-14T12:16:04Z,2019-07-14T12:27:56Z,2019-07-14T12:30:32Z,NA,33,NA,NA,NA,NA,NA,NA
53225424,DeliveredStatus,15727,17716823,18225711,WALL - Partner,TRUE,CAR,1,5.131,2019-07-13T21:22:49Z,2019-07-13T21:37:08Z,2019-07-13T21:46:38Z,2019-07-13T21:25:35Z,2019-07-13T22:12:54Z,2019-07-13T22:15:38Z,2019-07-13T22:17:48Z,NA,54,NA,NA,NA,NA,NA,NA
52768382,DeliveredStatus,18300,16585340,14917583,WALL - Partner,TRUE,BICYCLE,1,1.429,2019-07-11T12:12:37Z,2019-07-11T12:13:02Z,2019-07-11T12:13:07Z,2019-07-11T12:12:42Z,2019-07-11T12:30:42Z,2019-07-11T12:34:29Z,2019-07-11T12:35:04Z,NA,22,NA,NA,NA,NA,NA,NA
53045635,DeliveredStatus,34476,2141101,18771818,WALL - Partner,TRUE,BICYCLE,1,1.977,2019-07-12T22:01:27Z,2019-07-12T22:01:34Z,2019-07-12T22:01:38Z,2019-07-12T22:04:40Z,2019-07-12T22:15:05Z,2019-07-12T22:17:35Z,2019-07-12T22:20:12Z,NA,18,NA,NA,NA,NA,NA,NA
52532661,DeliveredStatus,18300,20374252,14924108,WALL - Partner,TRUE,BICYCLE,2,5.599,2019-07-09T20:47:38Z,2019-07-09T20:58:49Z,2019-07-09T21:10:26Z,2019-07-09T20:47:40Z,2019-07-09T21:58:18Z,2019-07-09T22:03:50Z,2019-07-09T22:06:58Z,NA,19,NA,NA,NA,NA,NA,NA
52617520,DeliveredStatus,23968,6124041,14631671,WALL - Partner,TRUE,MOTORBIKE,1,3.538,2019-07-10T12:55:28Z,2019-07-10T12:57:48Z,2019-07-10T12:58:03Z,2019-07-10T12:59:50Z,2019-07-10T13:14:22Z,2019-07-10T13:18:24Z,2019-07-10T13:19:59Z,NA,24,NA,NA,NA,NA,NA,NA
52640841,DeliveredStatus,18300,20336526,16298640,WALL - Partner,TRUE,BICYCLE,1,5.621,2019-07-10T17:58:01Z,2019-07-10T17:58:52Z,2019-07-10T18:16:36Z,2019-07-10T18:38:47Z,2019-07-10T18:42:50Z,2019-07-10T18:50:19Z,2019-07-10T18:56:07Z,NA,58,NA,NA,NA,NA,NA,NA
53367684,DeliveredStatus,15727,2514569,15239021,WALL - Partner,TRUE,MOTORBIKE,1,4.501,2019-07-14T16:52:01Z,2019-07-14T17:00:31Z,2019-07-14T17:00:43Z,2019-07-14T17:06:29Z,2019-07-14T17:13:01Z,2019-07-14T17:17:19Z,2019-07-14T17:21:30Z,NA,29,NA,NA,NA,NA,NA,NA
52828591,DeliveredStatus,18300,6589974,2234219,WALL - Partner,TRUE,MOTORBIKE,1,3.926,2019-07-11T19:41:01Z,2019-07-11T19:42:05Z,2019-07-11T19:42:12Z,2019-07-11T19:41:13Z,2019-07-11T19:53:26Z,2019-07-11T20:00:36Z,2019-07-11T20:20:13Z,NA,39,NA,NA,NA,NA,NA,NA
52820085,DeliveredStatus,23518,20366736,9128251,WALL - Partner,TRUE,MOTORBIKE,1,2.481,2019-07-11T18:48:41Z,2019-07-11T18:49:10Z,2019-07-11T18:49:31Z,2019-07-11T18:52:30Z,2019-07-11T18:55:40Z,2019-07-11T19:02:08Z,2019-07-11T19:05:11Z,NA,16,NA,NA,NA,NA,NA,NA
52310426,DeliveredStatus,15912,5566961,18633852,WALL - Partner,TRUE,BICYCLE,1,4.238,2019-07-08T12:29:32Z,2019-07-08T12:30:24Z,2019-07-08T12:30:37Z,2019-07-08T12:41:45Z,2019-07-08T12:44:50Z,2019-07-08T12:51:24Z,2019-07-08T12:53:39Z,NA,24,NA,NA,NA,NA,NA,NA
52371728,DeliveredStatus,85260,18054727,4055620,WALL - Partner,TRUE,MOTORBIKE,1,3.114,2019-07-08T20:08:32Z,2019-07-08T20:09:03Z,2019-07-08T20:09:11Z,2019-07-08T20:08:33Z,2019-07-08T20:12:39Z,2019-07-08T20:15:38Z,2019-07-08T20:17:12Z,NA,8,NA,NA,NA,NA,NA,NA
53399851,DeliveredStatus,15727,15273678,15662901,WALL - Partner,TRUE,CAR,1,4.252,2019-07-14T19:46:48Z,2019-07-14T20:00:33Z,2019-07-14T20:00:52Z,2019-07-14T19:46:54Z,2019-07-14T20:05:26Z,2019-07-14T20:12:53Z,2019-07-14T20:14:38Z,NA,27,NA,NA,NA,NA,NA,NA
53316911,DeliveredStatus,18300,3533226,6212245,WALL - Partner,TRUE,MOTORBIKE,2,2.044,2019-07-14T10:39:55Z,2019-07-14T10:45:15Z,2019-07-14T10:47:59Z,2019-07-14T10:56:33Z,2019-07-14T10:58:04Z,2019-07-14T10:58:11Z,2019-07-14T11:02:27Z,NA,22,NA,NA,NA,NA,NA,NA
52356267,DeliveredStatus,23518,15330763,8728852,WALL - Partner,TRUE,MOTORBIKE,1,4.5,2019-07-08T18:49:37Z,2019-07-08T18:49:41Z,2019-07-08T18:49:52Z,2019-07-08T18:54:51Z,2019-07-08T18:56:54Z,2019-07-08T19:02:24Z,2019-07-08T19:06:02Z,NA,16,NA,NA,NA,NA,NA,NA
52674665,DeliveredStatus,18296,20410469,17436695,WALL - Partner,TRUE,CAR,1,7.259,2019-07-10T19:51:07Z,2019-07-10T20:00:56Z,2019-07-10T20:01:16Z,2019-07-10T20:07:56Z,2019-07-10T20:22:45Z,2019-07-10T20:29:49Z,2019-07-10T20:34:53Z,NA,43,NA,NA,NA,NA,NA,NA
52563491,DeliveredStatus,71274,274223,6212245,WALL - Partner,TRUE,MOTORBIKE,1,2.899,2019-07-09T23:11:15Z,2019-07-09T23:12:05Z,2019-07-09T23:12:21Z,2019-07-09T23:15:35Z,2019-07-09T23:21:51Z,2019-07-09T23:28:16Z,2019-07-09T23:33:36Z,NA,22,NA,NA,NA,NA,NA,NA
53388387,DeliveredStatus,15727,3700167,20153481,WALL - Partner,TRUE,MOTORBIKE,1,7.114,2019-07-14T20:00:01Z,2019-07-14T20:00:35Z,2019-07-14T20:01:03Z,2019-07-14T20:10:35Z,2019-07-14T20:26:02Z,2019-07-14T20:34:02Z,2019-07-14T20:39:39Z,NA,39,NA,NA,NA,NA,NA,NA
52996307,DeliveredStatus,30640,7735058,15315073,WALL - Partner,TRUE,CAR,1,4.863,2019-07-12T19:13:19Z,2019-07-12T19:13:45Z,2019-07-12T19:13:55Z,2019-07-12T19:22:37Z,2019-07-12T19:28:39Z,2019-07-12T19:37:26Z,2019-07-12T19:39:41Z,NA,26,NA,NA,NA,NA,NA,NA
52672452,DeliveredStatus,18300,11580033,2234219,WALL - Partner,TRUE,MOTORBIKE,1,6.545,2019-07-10T19:40:46Z,2019-07-10T19:47:41Z,2019-07-10T19:47:53Z,2019-07-10T19:56:30Z,2019-07-10T20:05:18Z,2019-07-10T20:15:57Z,2019-07-10T20:23:21Z,NA,42,NA,NA,NA,NA,NA,NA
52518213,DeliveredStatus,15727,1615175,13529777,WALL - Partner,TRUE,CAR,1,4.115,2019-07-09T20:00:02Z,2019-07-09T20:00:51Z,2019-07-09T20:01:12Z,2019-07-09T20:00:07Z,2019-07-09T20:05:48Z,2019-07-09T20:14:51Z,2019-07-09T20:20:51Z,NA,20,NA,NA,NA,NA,NA,NA
53027413,DeliveredStatus,30640,14536361,8728852,WALL - Partner,TRUE,MOTORBIKE,1,5.537,2019-07-12T21:05:59Z,2019-07-12T21:06:37Z,2019-07-12T21:06:47Z,2019-07-12T21:14:29Z,2019-07-12T21:22:40Z,2019-07-12T21:29:55Z,2019-07-12T21:32:15Z,NA,26,NA,NA,NA,NA,NA,NA
53146714,CanceledStatus,NA,20539057,8046350,QUIERO,FALSE,MOTORBIKE,2,6.606,2019-07-13T14:23:34Z,2019-07-13T14:37:08Z,2019-07-13T14:37:08Z,NA,NA,NA,2019-07-13T14:44:27Z,NA,20,NA,NA,NA,NA,NA,NA
52521892,DeliveredStatus,18300,13589228,17723174,WALL - Partner,TRUE,BICYCLE,1,2.472,2019-07-09T20:03:10Z,2019-07-09T20:03:56Z,2019-07-09T20:04:10Z,2019-07-09T20:03:19Z,2019-07-09T20:29:12Z,2019-07-09T20:35:49Z,2019-07-09T20:39:23Z,NA,36,NA,NA,NA,NA,NA,NA
53391447,DeliveredStatus,18300,17029329,18830660,WALL - Partner,TRUE,BICYCLE,1,4.694,2019-07-14T19:14:15Z,2019-07-14T19:14:46Z,2019-07-14T19:14:57Z,2019-07-14T19:14:17Z,2019-07-14T19:35:20Z,2019-07-14T19:43:00Z,2019-07-14T19:46:52Z,NA,32,NA,NA,NA,NA,NA,NA
52685312,DeliveredStatus,18300,1235376,18771818,WALL - Partner,TRUE,BICYCLE,1,4.62,2019-07-10T20:35:15Z,2019-07-10T21:20:17Z,2019-07-10T21:22:36Z,2019-07-10T20:59:24Z,2019-07-10T21:34:58Z,2019-07-10T21:47:40Z,2019-07-10T21:53:18Z,NA,18,NA,NA,NA,NA,NA,NA
52997333,DeliveredStatus,18300,17250391,6212245,WALL - Partner,TRUE,MOTORBIKE,1,3.062,2019-07-12T19:17:57Z,2019-07-12T19:18:50Z,2019-07-12T19:19:02Z,2019-07-12T19:18:10Z,2019-07-12T19:30:27Z,2019-07-12T19:40:20Z,2019-07-12T19:43:32Z,NA,25,NA,NA,NA,NA,NA,NA
52669334,CanceledStatus,18300,16186131,15662901,WALL - Partner,TRUE,CAR,2,12.715,2019-07-10T19:25:38Z,2019-07-10T20:16:33Z,2019-07-10T20:16:33Z,NA,NA,NA,2019-07-10T20:24:13Z,NA,58,NA,NA,NA,NA,NA,NA
52512225,DeliveredStatus,18300,16465533,13822458,WALL - Partner,TRUE,BICYCLE,1,3.57,2019-07-09T19:17:59Z,2019-07-09T19:18:10Z,2019-07-09T19:18:24Z,2019-07-09T19:18:20Z,2019-07-09T19:29:58Z,2019-07-09T20:04:57Z,2019-07-09T20:07:56Z,NA,49,NA,NA,NA,NA,NA,NA
52999352,DeliveredStatus,15727,9758238,19090546,WALL - Partner,TRUE,CAR,1,7.101,2019-07-12T19:26:36Z,2019-07-12T19:37:09Z,2019-07-12T19:44:28Z,2019-07-12T19:26:51Z,2019-07-12T20:00:19Z,2019-07-12T20:08:01Z,2019-07-12T20:09:45Z,NA,43,NA,NA,NA,NA,NA,NA
53430295,DeliveredStatus,15910,8873281,17787524,WALL - Partner,TRUE,BICYCLE,2,3.841,2019-07-14T21:11:21Z,2019-07-14T21:12:48Z,2019-07-14T21:13:41Z,2019-07-14T21:21:07Z,2019-07-14T21:33:45Z,2019-07-14T21:40:25Z,2019-07-14T21:50:06Z,NA,38,NA,NA,NA,NA,NA,NA
53463170,DeliveredStatus,50845,14709629,18633956,WALL - Partner,TRUE,BICYCLE,6,5.983,2019-07-14T22:43:11Z,2019-07-14T22:53:31Z,2019-07-14T22:54:34Z,2019-07-14T22:58:19Z,2019-07-14T23:33:15Z,2019-07-14T23:43:42Z,2019-07-14T23:48:48Z,NA,5,NA,NA,NA,NA,NA,NA
53030132,DeliveredStatus,18300,6338216,16974420,WALL - Partner,TRUE,BICYCLE,1,1.932,2019-07-12T21:14:07Z,2019-07-12T21:20:52Z,2019-07-12T21:20:58Z,2019-07-12T21:16:11Z,2019-07-12T21:55:26Z,2019-07-12T21:59:42Z,2019-07-12T22:05:36Z,NA,51,NA,NA,NA,NA,NA,NA
52527047,DeliveredStatus,18300,7943980,14547214,WALL - Partner,TRUE,BICYCLE,1,4.788,2019-07-09T20:25:20Z,2019-07-09T20:26:16Z,2019-07-09T20:26:23Z,2019-07-09T20:28:17Z,2019-07-09T21:04:30Z,2019-07-09T21:08:09Z,2019-07-09T21:09:31Z,NA,44,NA,NA,NA,NA,NA,NA
52939894,DeliveredStatus,18300,3540329,14547224,WALL - Partner,TRUE,BICYCLE,1,5.87,2019-07-12T13:01:00Z,2019-07-12T13:04:35Z,2019-07-12T13:04:56Z,2019-07-12T13:10:36Z,2019-07-12T13:22:47Z,2019-07-12T13:37:28Z,2019-07-12T13:40:37Z,NA,39,NA,NA,NA,NA,NA,NA
52958452,DeliveredStatus,90971,2271454,6212245,WALL - Partner,TRUE,MOTORBIKE,1,5.672,2019-07-12T15:07:06Z,2019-07-12T15:07:40Z,2019-07-12T15:08:03Z,2019-07-12T15:23:39Z,2019-07-12T15:29:58Z,2019-07-12T15:39:03Z,2019-07-12T15:43:50Z,NA,36,NA,NA,NA,NA,NA,NA
53009064,DeliveredStatus,15727,9686319,13529777,WALL - Partner,TRUE,CAR,1,5.038,2019-07-12T20:04:45Z,2019-07-12T20:06:00Z,2019-07-12T20:06:10Z,2019-07-12T20:05:25Z,2019-07-12T20:13:26Z,2019-07-12T20:22:11Z,2019-07-12T20:23:54Z,NA,19,NA,NA,NA,NA,NA,NA
53137653,CanceledStatus,30640,20536497,6212245,WALL - Partner,TRUE,MOTORBIKE,1,8.246,2019-07-13T13:28:27Z,2019-07-13T13:28:55Z,2019-07-13T13:29:56Z,NA,NA,NA,2019-07-13T13:59:08Z,NA,30,NA,NA,NA,NA,NA,NA
53326737,DeliveredStatus,15727,14398190,8046350,WALL - Partner,TRUE,MOTORBIKE,1,15.54,2019-07-14T12:53:04Z,2019-07-14T12:53:25Z,2019-07-14T12:54:05Z,2019-07-14T13:05:23Z,2019-07-14T13:12:24Z,2019-07-14T13:21:50Z,2019-07-14T13:27:36Z,NA,34,NA,NA,NA,NA,NA,NA
53448009,CanceledStatus,30640,10162539,18608874,WALL - Partner,TRUE,MOTORBIKE,2,4.288,2019-07-14T21:54:51Z,2019-07-14T22:40:16Z,2019-07-14T22:40:36Z,NA,NA,NA,2019-07-14T23:16:41Z,NA,21,NA,NA,NA,NA,NA,NA
53207066,DeliveredStatus,18300,2837080,8046350,WALL - Partner,TRUE,MOTORBIKE,1,4.662,2019-07-13T20:22:01Z,2019-07-13T20:33:00Z,2019-07-13T20:36:09Z,2019-07-13T20:42:53Z,2019-07-13T20:51:16Z,2019-07-13T21:02:34Z,2019-07-13T21:04:47Z,NA,42,NA,NA,NA,NA,NA,NA
53216295,DeliveredStatus,18300,15130055,2146758,WALL - Partner,TRUE,MOTORBIKE,1,6.263,2019-07-13T20:53:39Z,2019-07-13T21:15:47Z,2019-07-13T21:15:59Z,2019-07-13T20:57:20Z,2019-07-13T21:37:27Z,2019-07-13T21:46:03Z,2019-07-13T21:48:16Z,NA,54,NA,NA,NA,NA,NA,NA
52634115,DeliveredStatus,51356,6874963,14917583,WALL - Partner,TRUE,BICYCLE,1,1.212,2019-07-10T15:08:03Z,2019-07-10T15:08:59Z,2019-07-10T15:09:08Z,2019-07-10T15:08:03Z,2019-07-10T15:15:07Z,2019-07-10T15:17:04Z,2019-07-10T15:18:22Z,NA,10,NA,NA,NA,NA,NA,NA
52364369,DeliveredStatus,36615,16624574,17787524,WALL - Partner,TRUE,BICYCLE,1,2.007,2019-07-08T19:34:38Z,2019-07-08T19:35:28Z,2019-07-08T19:36:27Z,2019-07-08T19:34:58Z,2019-07-08T19:43:20Z,2019-07-08T19:47:04Z,2019-07-08T19:51:38Z,NA,17,NA,NA,NA,NA,NA,NA
52616871,DeliveredStatus,30640,20353330,8728852,WALL - Partner,TRUE,MOTORBIKE,2,8.381,2019-07-10T12:49:33Z,2019-07-10T12:56:47Z,2019-07-10T13:03:11Z,2019-07-10T13:13:18Z,2019-07-10T13:34:20Z,2019-07-10T13:39:32Z,2019-07-10T13:41:53Z,NA,52,NA,NA,NA,NA,NA,NA
53142851,DeliveredStatus,15910,17934193,15058361,WALL - Partner,TRUE,BICYCLE,1,2.525,2019-07-13T14:01:19Z,2019-07-13T14:01:28Z,2019-07-13T14:01:58Z,2019-07-13T14:01:29Z,2019-07-13T14:22:00Z,2019-07-13T14:27:51Z,2019-07-13T14:30:31Z,NA,29,NA,NA,NA,NA,NA,NA
52691368,DeliveredStatus,15727,17159212,17722986,WALL - Partner,TRUE,CAR,1,8.054,2019-07-10T20:59:14Z,2019-07-10T21:18:14Z,2019-07-10T21:21:06Z,2019-07-10T20:59:22Z,2019-07-10T21:40:00Z,2019-07-10T21:50:05Z,2019-07-10T21:55:37Z,NA,56,NA,NA,NA,NA,NA,NA
53058628,DeliveredStatus,18300,19882491,11951777,WALL - Partner,TRUE,BICYCLE,1,2.809,2019-07-12T22:49:45Z,2019-07-12T22:50:22Z,2019-07-12T22:50:37Z,2019-07-12T22:49:47Z,2019-07-12T23:09:44Z,2019-07-12T23:17:35Z,2019-07-12T23:19:12Z,NA,29,NA,NA,NA,NA,NA,NA
53019607,DeliveredStatus,18300,16986117,14917583,WALL - Partner,TRUE,BICYCLE,1,4.46,2019-07-12T20:41:02Z,2019-07-12T20:41:13Z,2019-07-12T20:41:26Z,2019-07-12T20:43:39Z,2019-07-12T21:02:29Z,2019-07-12T21:06:17Z,2019-07-12T21:06:56Z,NA,25,NA,NA,NA,NA,NA,NA
52697568,DeliveredStatus,18300,17597768,14917583,WALL - Partner,TRUE,BICYCLE,1,5.274,2019-07-10T21:23:01Z,2019-07-10T21:54:50Z,2019-07-10T21:59:21Z,2019-07-10T21:46:21Z,2019-07-10T22:23:59Z,2019-07-10T22:30:03Z,2019-07-10T22:31:08Z,NA,8,NA,NA,NA,NA,NA,NA
53432679,DeliveredStatus,23424,10489405,14924108,WALL - Partner,TRUE,BICYCLE,1,3.006,2019-07-14T21:16:56Z,2019-07-14T21:28:04Z,2019-07-14T21:39:00Z,2019-07-14T21:32:01Z,2019-07-14T21:50:20Z,2019-07-14T21:56:47Z,2019-07-14T21:59:28Z,NA,42,NA,NA,NA,NA,NA,NA
52682280,DeliveredStatus,71274,20418214,18633956,WALL - Partner,TRUE,BICYCLE,1,2.511,2019-07-10T20:22:49Z,2019-07-10T20:35:32Z,2019-07-10T20:50:43Z,2019-07-10T20:42:19Z,2019-07-10T21:03:54Z,2019-07-10T21:06:58Z,2019-07-10T21:09:21Z,NA,46,NA,NA,NA,NA,NA,NA
53229032,DeliveredStatus,15727,12803205,18771815,WALL - Partner,TRUE,CAR,1,10.824,2019-07-13T21:34:03Z,2019-07-13T21:48:20Z,2019-07-13T22:19:39Z,2019-07-13T22:30:54Z,2019-07-13T22:37:31Z,2019-07-13T22:52:00Z,2019-07-13T22:57:32Z,NA,23,NA,NA,NA,NA,NA,NA
53023234,DeliveredStatus,15910,20505481,15623935,WALL - Partner,TRUE,BICYCLE,2,4.38,2019-07-12T20:52:55Z,2019-07-12T20:56:29Z,2019-07-12T20:57:23Z,2019-07-12T21:01:52Z,2019-07-12T21:20:33Z,2019-07-12T21:25:47Z,2019-07-12T21:27:51Z,NA,34,NA,NA,NA,NA,NA,NA
52316240,DeliveredStatus,16710,2322242,17787524,WALL - NonPartner,FALSE,BICYCLE,1,2.955,2019-07-08T13:23:33Z,2019-07-08T13:24:18Z,2019-07-08T13:25:00Z,2019-07-08T13:36:56Z,2019-07-08T13:47:58Z,2019-07-08T13:55:13Z,2019-07-08T13:57:31Z,NA,33,NA,NA,NA,NA,NA,NA
53138737,DeliveredStatus,18300,4547464,16974420,WALL - Partner,TRUE,BICYCLE,1,2.658,2019-07-13T13:35:33Z,2019-07-13T13:36:02Z,2019-07-13T13:36:20Z,2019-07-13T13:36:04Z,2019-07-13T13:48:07Z,2019-07-13T13:55:27Z,2019-07-13T14:06:20Z,NA,30,NA,NA,NA,NA,NA,NA
52483043,DeliveredStatus,85260,12253214,16974422,WALL - Partner,TRUE,BICYCLE,1,7.326,2019-07-09T15:33:30Z,2019-07-09T15:34:28Z,2019-07-09T15:35:05Z,2019-07-09T15:56:03Z,2019-07-09T16:02:24Z,2019-07-09T16:16:23Z,2019-07-09T16:24:57Z,NA,51,NA,NA,NA,NA,NA,NA
53199523,DeliveredStatus,15727,3661307,14306599,WALL - Partner,TRUE,CAR,1,4.853,2019-07-13T19:54:09Z,2019-07-13T20:00:54Z,2019-07-13T20:02:25Z,2019-07-13T19:58:57Z,2019-07-13T20:10:25Z,2019-07-13T20:18:24Z,2019-07-13T20:22:42Z,NA,28,NA,NA,NA,NA,NA,NA
53137665,DeliveredStatus,18300,2682877,14917583,WALL - Partner,TRUE,BICYCLE,1,2.784,2019-07-13T13:28:33Z,2019-07-13T13:28:55Z,2019-07-13T13:28:58Z,2019-07-13T13:28:46Z,2019-07-13T13:42:10Z,2019-07-13T13:46:00Z,2019-07-13T13:46:55Z,NA,18,NA,NA,NA,NA,NA,NA
52536441,DeliveredStatus,18300,16552619,16974422,WALL - Partner,TRUE,BICYCLE,1,5.412,2019-07-09T21:02:12Z,2019-07-09T21:23:15Z,2019-07-09T21:23:38Z,2019-07-09T21:02:12Z,2019-07-09T22:10:04Z,2019-07-09T22:10:10Z,2019-07-09T22:10:15Z,NA,8,NA,NA,NA,NA,NA,NA
52529614,DeliveredStatus,48634,15676898,18771815,WALL - Partner,FALSE,CAR,1,5.314,2019-07-09T20:35:41Z,2019-07-09T20:46:36Z,2019-07-09T20:49:57Z,2019-07-09T20:56:05Z,2019-07-09T20:58:11Z,2019-07-09T21:16:03Z,2019-07-09T21:18:33Z,NA,42,NA,NA,NA,NA,NA,NA
53211477,DeliveredStatus,18300,2136056,18830660,WALL - Partner,TRUE,BICYCLE,1,4.465,2019-07-13T20:37:21Z,2019-07-13T20:38:06Z,2019-07-13T20:38:10Z,2019-07-13T20:47:09Z,2019-07-13T21:04:44Z,2019-07-13T21:09:22Z,2019-07-13T21:12:39Z,NA,35,NA,NA,NA,NA,NA,NA
